date,product,category,store,price,sales,revenue
2022-01-17,Bread,Grocery,Delhi Store,40,35,1400
2022-01-17,Bread,Grocery,Mumbai Store,40,29,1160
2022-01-17,Bread,Grocery,Chandigarh Store,40,20,800
2022-01-17,Washing Machine,Appliances,Delhi Store,25000,32,800000
2022-01-17,Washing Machine,Appliances,Mumbai Store,25000,16,400000
2022-01-17,Washing Machine,Appliances,Chandigarh Store,25000,25,625000
2022-01-17,Laptop HP,Electronics,Delhi Store,60000,27,1620000
2022-01-17,Laptop HP,Electronics,Mumbai Store,60000,19,1140000
2022-01-17,Laptop HP,Electronics,Chandigarh Store,60000,32,1920000
2022-01-18,iPhone 14,Electronics,Delhi Store,80000,46,3680000
2022-01-18,iPhone 14,Electronics,Mumbai Store,80000,31,2480000
2022-01-18,iPhone 14,Electronics,Chandigarh Store,80000,14,1120000
2022-01-18,Samsung TV,Electronics,Delhi Store,50000,41,2050000
2022-01-18,Samsung TV,Electronics,Mumbai Store,50000,30,1500000
2022-01-18,Samsung TV,Electronics,Chandigarh Store,50000,15,750000
2022-01-18,Nike Shoes,Fashion,Delhi Store,5000,15,75000
2022-01-18,Nike Shoes,Fashion,Mumbai Store,5000,19,95000
2022-01-18,Nike Shoes,Fashion,Chandigarh Store,5000,9,45000
2022-01-18,Levi Jeans,Fashion,Delhi Store,3000,42,126000
2022-01-18,Levi Jeans,Fashion,Mumbai Store,3000,44,132000
2022-01-18,Levi Jeans,Fashion,Chandigarh Store,3000,33,99000
2022-01-18,Milk 1L,Grocery,Delhi Store,60,9,540
2022-01-18,Milk 1L,Grocery,Mumbai Store,60,35,2100
2022-01-18,Milk 1L,Grocery,Chandigarh Store,60,24,1440
2022-01-18,Bread,Grocery,Delhi Store,40,41,1640
2022-01-18,Bread,Grocery,Mumbai Store,40,44,1760
2022-01-18,Bread,Grocery,Chandigarh Store,40,13,520
2022-01-18,Washing Machine,Appliances,Delhi Store,25000,32,800000
2022-01-18,Washing Machine,Appliances,Mumbai Store,25000,14,350000
2022-01-18,Washing Machine,Appliances,Chandigarh Store,25000,35,875000
2022-01-18,Laptop HP,Electronics,Delhi Store,60000,10,600000
2022-01-18,Laptop HP,Electronics,Mumbai Store,60000,24,1440000
2022-01-18,Laptop HP,Electronics,Chandigarh Store,60000,24,1440000
2022-01-19,iPhone 14,Electronics,Delhi Store,80000,16,1280000
2022-01-19,iPhone 14,Electronics,Mumbai Store,80000,35,2800000
2022-01-19,iPhone 14,Electronics,Chandigarh Store,80000,44,3520000
2022-01-19,Samsung TV,Electronics,Delhi Store,50000,19,950000
2022-01-19,Samsung TV,Electronics,Mumbai Store,50000,42,2100000
2022-01-19,Samsung TV,Electronics,Chandigarh Store,50000,18,900000
2022-01-19,Nike Shoes,Fashion,Delhi Store,5000,36,180000
2022-01-19,Nike Shoes,Fashion,Mumbai Store,5000,13,65000
2022-01-19,Nike Shoes,Fashion,Chandigarh Store,5000,9,45000
2022-01-19,Levi Jeans,Fashion,Delhi Store,3000,9,27000
2022-01-19,Levi Jeans,Fashion,Mumbai Store,3000,13,39000
2022-01-19,Levi Jeans,Fashion,Chandigarh Store,3000,20,60000
2022-01-19,Milk 1L,Grocery,Delhi Store,60,48,2880
2022-01-19,Milk 1L,Grocery,Mumbai Store,60,39,2340
2022-01-19,Milk 1L,Grocery,Chandigarh Store,60,10,600
2022-01-19,Bread,Grocery,Delhi Store,40,22,880
2022-01-19,Bread,Grocery,Mumbai Store,40,23,920
2022-01-19,Bread,Grocery,Chandigarh Store,40,40,1600
2022-01-19,Washing Machine,Appliances,Delhi Store,25000,39,975000
2022-01-19,Washing Machine,Appliances,Mumbai Store,25000,49,1225000
2022-01-19,Washing Machine,Appliances,Chandigarh Store,25000,40,1000000
2022-01-19,Laptop HP,Electronics,Delhi Store,60000,23,1380000
2022-01-19,Laptop HP,Electronics,Mumbai Store,60000,43,2580000
2022-01-19,Laptop HP,Electronics,Chandigarh Store,60000,29,1740000
2022-01-20,iPhone 14,Electronics,Delhi Store,80000,11,880000
2022-01-20,iPhone 14,Electronics,Mumbai Store,80000,27,2160000
2022-01-20,iPhone 14,Electronics,Chandigarh Store,80000,16,1280000
2022-01-20,Samsung TV,Electronics,Delhi Store,50000,30,1500000
2022-01-20,Samsung TV,Electronics,Mumbai Store,50000,51,2550000
2022-01-20,Samsung TV,Electronics,Chandigarh Store,50000,50,2500000
2022-01-20,Nike Shoes,Fashion,Delhi Store,5000,20,100000
2022-01-20,Nike Shoes,Fashion,Mumbai Store,5000,42,210000
2022-01-20,Nike Shoes,Fashion,Chandigarh Store,5000,27,135000
2022-01-20,Levi Jeans,Fashion,Delhi Store,3000,29,87000
2022-01-20,Levi Jeans,Fashion,Mumbai Store,3000,43,129000
2022-01-20,Levi Jeans,Fashion,Chandigarh Store,3000,10,30000
2022-01-20,Milk 1L,Grocery,Delhi Store,60,51,3060
2022-01-20,Milk 1L,Grocery,Mumbai Store,60,45,2700
2022-01-20,Milk 1L,Grocery,Chandigarh Store,60,15,900
2022-01-20,Bread,Grocery,Delhi Store,40,13,520
2022-01-20,Bread,Grocery,Mumbai Store,40,21,840
2022-01-20,Bread,Grocery,Chandigarh Store,40,19,760
2022-01-20,Washing Machine,Appliances,Delhi Store,25000,40,1000000
2022-01-20,Washing Machine,Appliances,Mumbai Store,25000,34,850000
2022-01-20,Washing Machine,Appliances,Chandigarh Store,25000,38,950000
2022-01-20,Laptop HP,Electronics,Delhi Store,60000,41,2460000
2022-01-20,Laptop HP,Electronics,Mumbai Store,60000,37,2220000
2022-01-20,Laptop HP,Electronics,Chandigarh Store,60000,40,2400000
2022-01-21,iPhone 14,Electronics,Delhi Store,80000,27,2160000
2022-01-21,iPhone 14,Electronics,Mumbai Store,80000,18,1440000
2022-01-21,iPhone 14,Electronics,Chandigarh Store,80000,14,1120000
2022-01-21,Samsung TV,Electronics,Delhi Store,50000,45,2250000
2022-01-21,Samsung TV,Electronics,Mumbai Store,50000,31,1550000
2022-01-21,Samsung TV,Electronics,Chandigarh Store,50000,26,1300000
2022-01-21,Nike Shoes,Fashion,Delhi Store,5000,12,60000
2022-01-21,Nike Shoes,Fashion,Mumbai Store,5000,17,85000
2022-01-21,Nike Shoes,Fashion,Chandigarh Store,5000,33,165000
2022-01-21,Levi Jeans,Fashion,Delhi Store,3000,43,129000
2022-01-21,Levi Jeans,Fashion,Mumbai Store,3000,34,102000
2022-01-21,Levi Jeans,Fashion,Chandigarh Store,3000,33,99000
2022-01-21,Milk 1L,Grocery,Delhi Store,60,49,2940
2022-01-21,Milk 1L,Grocery,Mumbai Store,60,17,1020
2022-01-21,Milk 1L,Grocery,Chandigarh Store,60,36,2160
2022-01-21,Bread,Grocery,Delhi Store,40,25,1000
2022-01-21,Bread,Grocery,Mumbai Store,40,24,960
2022-01-21,Bread,Grocery,Chandigarh Store,40,30,1200
2022-01-21,Washing Machine,Appliances,Delhi Store,25000,44,1100000
2022-01-21,Washing Machine,Appliances,Mumbai Store,25000,19,475000
2022-01-21,Washing Machine,Appliances,Chandigarh Store,25000,12,300000
2022-01-21,Laptop HP,Electronics,Delhi Store,60000,48,2880000
2022-01-21,Laptop HP,Electronics,Mumbai Store,60000,41,2460000
2022-01-21,Laptop HP,Electronics,Chandigarh Store,60000,18,1080000
2022-01-22,iPhone 14,Electronics,Delhi Store,80000,50,4000000
2022-01-22,iPhone 14,Electronics,Mumbai Store,80000,42,3360000
2022-01-22,iPhone 14,Electronics,Chandigarh Store,80000,19,1520000
2022-01-22,Samsung TV,Electronics,Delhi Store,50000,44,2200000
2022-01-22,Samsung TV,Electronics,Mumbai Store,50000,55,2750000
2022-01-22,Samsung TV,Electronics,Chandigarh Store,50000,45,2250000
2022-01-22,Nike Shoes,Fashion,Delhi Store,5000,20,100000
2022-01-22,Nike Shoes,Fashion,Mumbai Store,5000,58,290000
2022-01-22,Nike Shoes,Fashion,Chandigarh Store,5000,27,135000
2022-01-22,Levi Jeans,Fashion,Delhi Store,3000,32,96000
2022-01-22,Levi Jeans,Fashion,Mumbai Store,3000,48,144000
2022-01-22,Levi Jeans,Fashion,Chandigarh Store,3000,52,156000
2022-01-22,Milk 1L,Grocery,Delhi Store,60,48,2880
2022-01-22,Milk 1L,Grocery,Mumbai Store,60,30,1800
2022-01-22,Milk 1L,Grocery,Chandigarh Store,60,22,1320
2022-01-22,Bread,Grocery,Delhi Store,40,33,1320
2022-01-22,Bread,Grocery,Mumbai Store,40,41,1640
2022-01-22,Bread,Grocery,Chandigarh Store,40,46,1840
2022-01-22,Washing Machine,Appliances,Delhi Store,25000,24,600000
2022-01-22,Washing Machine,Appliances,Mumbai Store,25000,24,600000
2022-01-22,Washing Machine,Appliances,Chandigarh Store,25000,38,950000
2022-01-22,Laptop HP,Electronics,Delhi Store,60000,48,2880000
2022-01-22,Laptop HP,Electronics,Mumbai Store,60000,41,2460000
2022-01-22,Laptop HP,Electronics,Chandigarh Store,60000,35,2100000
2022-01-23,iPhone 14,Electronics,Delhi Store,80000,21,1680000
2022-01-23,iPhone 14,Electronics,Mumbai Store,80000,42,3360000
2022-01-23,iPhone 14,Electronics,Chandigarh Store,80000,39,3120000
2022-01-23,Samsung TV,Electronics,Delhi Store,50000,43,2150000
2022-01-23,Samsung TV,Electronics,Mumbai Store,50000,21,1050000
2022-01-23,Samsung TV,Electronics,Chandigarh Store,50000,52,2600000
2022-01-23,Nike Shoes,Fashion,Delhi Store,5000,33,165000
2022-01-23,Nike Shoes,Fashion,Mumbai Store,5000,50,250000
2022-01-23,Nike Shoes,Fashion,Chandigarh Store,5000,34,170000
2022-01-23,Levi Jeans,Fashion,Delhi Store,3000,17,51000
2022-01-23,Levi Jeans,Fashion,Mumbai Store,3000,21,63000
2022-01-23,Levi Jeans,Fashion,Chandigarh Store,3000,42,126000
2022-01-23,Milk 1L,Grocery,Delhi Store,60,49,2940
2022-01-23,Milk 1L,Grocery,Mumbai Store,60,18,1080
2022-01-23,Milk 1L,Grocery,Chandigarh Store,60,28,1680
2022-01-23,Bread,Grocery,Delhi Store,40,55,2200
2022-01-23,Bread,Grocery,Mumbai Store,40,55,2200
2022-01-23,Bread,Grocery,Chandigarh Store,40,26,1040
2022-01-23,Washing Machine,Appliances,Delhi Store,25000,48,1200000
2022-01-23,Washing Machine,Appliances,Mumbai Store,25000,43,1075000
2022-01-23,Washing Machine,Appliances,Chandigarh Store,25000,43,1075000
2022-01-23,Laptop HP,Electronics,Delhi Store,60000,28,1680000
2022-01-23,Laptop HP,Electronics,Mumbai Store,60000,23,1380000
2022-01-23,Laptop HP,Electronics,Chandigarh Store,60000,24,1440000
2022-01-24,iPhone 14,Electronics,Delhi Store,80000,34,2720000
2022-01-24,iPhone 14,Electronics,Mumbai Store,80000,43,3440000
2022-01-24,iPhone 14,Electronics,Chandigarh Store,80000,44,3520000
2022-01-24,Samsung TV,Electronics,Delhi Store,50000,40,2000000
2022-01-24,Samsung TV,Electronics,Mumbai Store,50000,43,2150000
2022-01-24,Samsung TV,Electronics,Chandigarh Store,50000,25,1250000
2022-01-24,Nike Shoes,Fashion,Delhi Store,5000,23,115000
2022-01-24,Nike Shoes,Fashion,Mumbai Store,5000,46,230000
2022-01-24,Nike Shoes,Fashion,Chandigarh Store,5000,31,155000
2022-01-24,Levi Jeans,Fashion,Delhi Store,3000,28,84000
2022-01-24,Levi Jeans,Fashion,Mumbai Store,3000,20,60000
2022-01-24,Levi Jeans,Fashion,Chandigarh Store,3000,43,129000
2022-01-24,Milk 1L,Grocery,Delhi Store,60,27,1620
2022-01-24,Milk 1L,Grocery,Mumbai Store,60,26,1560
2022-01-24,Milk 1L,Grocery,Chandigarh Store,60,34,2040
2022-01-24,Bread,Grocery,Delhi Store,40,6,240
2022-01-24,Bread,Grocery,Mumbai Store,40,12,480
2022-01-24,Bread,Grocery,Chandigarh Store,40,24,960
2022-01-24,Washing Machine,Appliances,Delhi Store,25000,8,200000
2022-01-24,Washing Machine,Appliances,Mumbai Store,25000,33,825000
2022-01-24,Washing Machine,Appliances,Chandigarh Store,25000,19,475000
2022-01-24,Laptop HP,Electronics,Delhi Store,60000,13,780000
2022-01-24,Laptop HP,Electronics,Mumbai Store,60000,50,3000000
2022-01-24,Laptop HP,Electronics,Chandigarh Store,60000,42,2520000
2022-01-25,iPhone 14,Electronics,Delhi Store,80000,42,3360000
2022-01-25,iPhone 14,Electronics,Mumbai Store,80000,33,2640000
2022-01-25,iPhone 14,Electronics,Chandigarh Store,80000,30,2400000
2022-01-25,Samsung TV,Electronics,Delhi Store,50000,41,2050000
2022-01-25,Samsung TV,Electronics,Mumbai Store,50000,27,1350000
2022-01-25,Samsung TV,Electronics,Chandigarh Store,50000,29,1450000
2022-01-25,Nike Shoes,Fashion,Delhi Store,5000,45,225000
2022-01-25,Nike Shoes,Fashion,Mumbai Store,5000,35,175000
2022-01-25,Nike Shoes,Fashion,Chandigarh Store,5000,18,90000
2022-01-25,Levi Jeans,Fashion,Delhi Store,3000,29,87000
2022-01-25,Levi Jeans,Fashion,Mumbai Store,3000,39,117000
2022-01-25,Levi Jeans,Fashion,Chandigarh Store,3000,34,102000
2022-01-25,Milk 1L,Grocery,Delhi Store,60,31,1860
2022-01-25,Milk 1L,Grocery,Mumbai Store,60,20,1200
2022-01-25,Milk 1L,Grocery,Chandigarh Store,60,26,1560
2022-01-25,Bread,Grocery,Delhi Store,40,48,1920
2022-01-25,Bread,Grocery,Mumbai Store,40,43,1720
2022-01-25,Bread,Grocery,Chandigarh Store,40,25,1000
2022-01-25,Washing Machine,Appliances,Delhi Store,25000,34,850000
2022-01-25,Washing Machine,Appliances,Mumbai Store,25000,22,550000
2022-01-25,Washing Machine,Appliances,Chandigarh Store,25000,30,750000
2022-01-25,Laptop HP,Electronics,Delhi Store,60000,39,2340000
2022-01-25,Laptop HP,Electronics,Mumbai Store,60000,40,2400000
2022-01-25,Laptop HP,Electronics,Chandigarh Store,60000,38,2280000
2022-01-26,iPhone 14,Electronics,Delhi Store,80000,46,3680000
2022-01-26,iPhone 14,Electronics,Mumbai Store,80000,20,1600000
2022-01-26,iPhone 14,Electronics,Chandigarh Store,80000,30,2400000
2022-01-26,Samsung TV,Electronics,Delhi Store,50000,34,1700000
2022-01-26,Samsung TV,Electronics,Mumbai Store,50000,11,550000
2022-01-26,Samsung TV,Electronics,Chandigarh Store,50000,7,350000
2022-01-26,Nike Shoes,Fashion,Delhi Store,5000,42,210000
2022-01-26,Nike Shoes,Fashion,Mumbai Store,5000,34,170000
2022-01-26,Nike Shoes,Fashion,Chandigarh Store,5000,22,110000
2022-01-26,Levi Jeans,Fashion,Delhi Store,3000,18,54000
2022-01-26,Levi Jeans,Fashion,Mumbai Store,3000,50,150000
2022-01-26,Levi Jeans,Fashion,Chandigarh Store,3000,44,132000
2022-01-26,Milk 1L,Grocery,Delhi Store,60,44,2640
2022-01-26,Milk 1L,Grocery,Mumbai Store,60,33,1980
2022-01-26,Milk 1L,Grocery,Chandigarh Store,60,30,1800
2022-01-26,Bread,Grocery,Delhi Store,40,46,1840
2022-01-26,Bread,Grocery,Mumbai Store,40,43,1720
2022-01-26,Bread,Grocery,Chandigarh Store,40,25,1000
2022-01-26,Washing Machine,Appliances,Delhi Store,25000,22,550000
2022-01-26,Washing Machine,Appliances,Mumbai Store,25000,22,550000
2022-01-26,Washing Machine,Appliances,Chandigarh Store,25000,10,250000
2022-01-26,Laptop HP,Electronics,Delhi Store,60000,21,1260000
2022-01-26,Laptop HP,Electronics,Mumbai Store,60000,44,2640000
2022-01-26,Laptop HP,Electronics,Chandigarh Store,60000,13,780000
2022-01-27,iPhone 14,Electronics,Delhi Store,80000,53,4240000
2022-01-27,iPhone 14,Electronics,Mumbai Store,80000,35,2800000
2022-01-27,iPhone 14,Electronics,Chandigarh Store,80000,41,3280000
2022-01-27,Samsung TV,Electronics,Delhi Store,50000,43,2150000
2022-01-27,Samsung TV,Electronics,Mumbai Store,50000,39,1950000
2022-01-27,Samsung TV,Electronics,Chandigarh Store,50000,40,2000000
2022-01-27,Nike Shoes,Fashion,Delhi Store,5000,41,205000
2022-01-27,Nike Shoes,Fashion,Mumbai Store,5000,30,150000
2022-01-27,Nike Shoes,Fashion,Chandigarh Store,5000,23,115000
2022-01-27,Levi Jeans,Fashion,Delhi Store,3000,30,90000
2022-01-27,Levi Jeans,Fashion,Mumbai Store,3000,39,117000
2022-01-27,Levi Jeans,Fashion,Chandigarh Store,3000,27,81000
2022-01-27,Milk 1L,Grocery,Delhi Store,60,46,2760
2022-01-27,Milk 1L,Grocery,Mumbai Store,60,25,1500
2022-01-27,Milk 1L,Grocery,Chandigarh Store,60,20,1200
2022-01-27,Bread,Grocery,Delhi Store,40,30,1200
2022-01-27,Bread,Grocery,Mumbai Store,40,25,1000
2022-01-27,Bread,Grocery,Chandigarh Store,40,39,1560
2022-01-27,Washing Machine,Appliances,Delhi Store,25000,26,650000
2022-01-27,Washing Machine,Appliances,Mumbai Store,25000,27,675000
2022-01-27,Washing Machine,Appliances,Chandigarh Store,25000,34,850000
2022-01-27,Laptop HP,Electronics,Delhi Store,60000,35,2100000
2022-01-27,Laptop HP,Electronics,Mumbai Store,60000,15,900000
2022-01-27,Laptop HP,Electronics,Chandigarh Store,60000,19,1140000
2022-01-28,iPhone 14,Electronics,Delhi Store,80000,13,1040000
2022-01-28,iPhone 14,Electronics,Mumbai Store,80000,28,2240000
2022-01-28,iPhone 14,Electronics,Chandigarh Store,80000,38,3040000
2022-01-28,Samsung TV,Electronics,Delhi Store,50000,45,2250000
2022-01-28,Samsung TV,Electronics,Mumbai Store,50000,31,1550000
2022-01-28,Samsung TV,Electronics,Chandigarh Store,50000,43,2150000
2022-01-28,Nike Shoes,Fashion,Delhi Store,5000,25,125000
2022-01-28,Nike Shoes,Fashion,Mumbai Store,5000,40,200000
2022-01-28,Nike Shoes,Fashion,Chandigarh Store,5000,11,55000
2022-01-28,Levi Jeans,Fashion,Delhi Store,3000,53,159000
2022-01-28,Levi Jeans,Fashion,Mumbai Store,3000,33,99000
2022-01-28,Levi Jeans,Fashion,Chandigarh Store,3000,26,78000
2022-01-28,Milk 1L,Grocery,Delhi Store,60,13,780
2022-01-28,Milk 1L,Grocery,Mumbai Store,60,30,1800
2022-01-28,Milk 1L,Grocery,Chandigarh Store,60,46,2760
2022-01-28,Bread,Grocery,Delhi Store,40,12,480
2022-01-28,Bread,Grocery,Mumbai Store,40,48,1920
2022-01-28,Bread,Grocery,Chandigarh Store,40,44,1760
2022-01-28,Washing Machine,Appliances,Delhi Store,25000,18,450000
2022-01-28,Washing Machine,Appliances,Mumbai Store,25000,38,950000
2022-01-28,Washing Machine,Appliances,Chandigarh Store,25000,46,1150000
2022-01-28,Laptop HP,Electronics,Delhi Store,60000,33,1980000
2022-01-28,Laptop HP,Electronics,Mumbai Store,60000,37,2220000
2022-01-28,Laptop HP,Electronics,Chandigarh Store,60000,27,1620000
2022-01-29,iPhone 14,Electronics,Delhi Store,80000,32,2560000
2022-01-29,iPhone 14,Electronics,Mumbai Store,80000,56,4480000
2022-01-29,iPhone 14,Electronics,Chandigarh Store,80000,19,1520000
2022-01-29,Samsung TV,Electronics,Delhi Store,50000,44,2200000
2022-01-29,Samsung TV,Electronics,Mumbai Store,50000,24,1200000
2022-01-29,Samsung TV,Electronics,Chandigarh Store,50000,45,2250000
2022-01-29,Nike Shoes,Fashion,Delhi Store,5000,19,95000
2022-01-29,Nike Shoes,Fashion,Mumbai Store,5000,59,295000
2022-01-29,Nike Shoes,Fashion,Chandigarh Store,5000,19,95000
2022-01-29,Levi Jeans,Fashion,Delhi Store,3000,37,111000
2022-01-29,Levi Jeans,Fashion,Mumbai Store,3000,29,87000
2022-01-29,Levi Jeans,Fashion,Chandigarh Store,3000,41,123000
2022-01-29,Milk 1L,Grocery,Delhi Store,60,35,2100
2022-01-29,Milk 1L,Grocery,Mumbai Store,60,55,3300
2022-01-29,Milk 1L,Grocery,Chandigarh Store,60,26,1560
2022-01-29,Bread,Grocery,Delhi Store,40,39,1560
2022-01-29,Bread,Grocery,Mumbai Store,40,45,1800
2022-01-29,Bread,Grocery,Chandigarh Store,40,25,1000
2022-01-29,Washing Machine,Appliances,Delhi Store,25000,39,975000
2022-01-29,Washing Machine,Appliances,Mumbai Store,25000,25,625000
2022-01-29,Washing Machine,Appliances,Chandigarh Store,25000,48,1200000
2022-01-29,Laptop HP,Electronics,Delhi Store,60000,24,1440000
2022-01-29,Laptop HP,Electronics,Mumbai Store,60000,24,1440000
2022-01-29,Laptop HP,Electronics,Chandigarh Store,60000,24,1440000
2022-01-30,iPhone 14,Electronics,Delhi Store,80000,37,2960000
2022-01-30,iPhone 14,Electronics,Mumbai Store,80000,25,2000000
2022-01-30,iPhone 14,Electronics,Chandigarh Store,80000,43,3440000
2022-01-30,Samsung TV,Electronics,Delhi Store,50000,50,2500000
2022-01-30,Samsung TV,Electronics,Mumbai Store,50000,32,1600000
2022-01-30,Samsung TV,Electronics,Chandigarh Store,50000,40,2000000
2022-01-30,Nike Shoes,Fashion,Delhi Store,5000,48,240000
2022-01-30,Nike Shoes,Fashion,Mumbai Store,5000,59,295000
2022-01-30,Nike Shoes,Fashion,Chandigarh Store,5000,47,235000
2022-01-30,Levi Jeans,Fashion,Delhi Store,3000,22,66000
2022-01-30,Levi Jeans,Fashion,Mumbai Store,3000,56,168000
2022-01-30,Levi Jeans,Fashion,Chandigarh Store,3000,25,75000
2022-01-30,Milk 1L,Grocery,Delhi Store,60,25,1500
2022-01-30,Milk 1L,Grocery,Mumbai Store,60,57,3420
2022-01-30,Milk 1L,Grocery,Chandigarh Store,60,30,1800
2022-01-30,Bread,Grocery,Delhi Store,40,43,1720
2022-01-30,Bread,Grocery,Mumbai Store,40,26,1040
2022-01-30,Bread,Grocery,Chandigarh Store,40,43,1720
2022-01-30,Washing Machine,Appliances,Delhi Store,25000,26,650000
2022-01-30,Washing Machine,Appliances,Mumbai Store,25000,41,1025000
2022-01-30,Washing Machine,Appliances,Chandigarh Store,25000,24,600000
2022-01-30,Laptop HP,Electronics,Delhi Store,60000,31,1860000
2022-01-30,Laptop HP,Electronics,Mumbai Store,60000,27,1620000
2022-01-30,Laptop HP,Electronics,Chandigarh Store,60000,56,3360000
2022-01-31,iPhone 14,Electronics,Delhi Store,80000,14,1120000
2022-01-31,iPhone 14,Electronics,Mumbai Store,80000,45,3600000
2022-01-31,iPhone 14,Electronics,Chandigarh Store,80000,44,3520000
2022-01-31,Samsung TV,Electronics,Delhi Store,50000,17,850000
2022-01-31,Samsung TV,Electronics,Mumbai Store,50000,30,1500000
2022-01-31,Samsung TV,Electronics,Chandigarh Store,50000,32,1600000
2022-01-31,Nike Shoes,Fashion,Delhi Store,5000,25,125000
2022-01-31,Nike Shoes,Fashion,Mumbai Store,5000,45,225000
2022-01-31,Nike Shoes,Fashion,Chandigarh Store,5000,15,75000
2022-01-31,Levi Jeans,Fashion,Delhi Store,3000,41,123000
2022-01-31,Levi Jeans,Fashion,Mumbai Store,3000,18,54000
2022-01-31,Levi Jeans,Fashion,Chandigarh Store,3000,40,120000
2022-01-31,Milk 1L,Grocery,Delhi Store,60,36,2160
2022-01-31,Milk 1L,Grocery,Mumbai Store,60,41,2460
2022-01-31,Milk 1L,Grocery,Chandigarh Store,60,24,1440
2022-01-31,Bread,Grocery,Delhi Store,40,6,240
2022-01-31,Bread,Grocery,Mumbai Store,40,28,1120
2022-01-31,Bread,Grocery,Chandigarh Store,40,36,1440
2022-01-31,Washing Machine,Appliances,Delhi Store,25000,30,750000
2022-01-31,Washing Machine,Appliances,Mumbai Store,25000,12,300000
2022-01-31,Washing Machine,Appliances,Chandigarh Store,25000,40,1000000
2022-01-31,Laptop HP,Electronics,Delhi Store,60000,22,1320000
2022-01-31,Laptop HP,Electronics,Mumbai Store,60000,37,2220000
2022-01-31,Laptop HP,Electronics,Chandigarh Store,60000,36,2160000
2022-02-01,iPhone 14,Electronics,Delhi Store,80000,38,3040000
2022-02-01,iPhone 14,Electronics,Mumbai Store,80000,11,880000
2022-02-01,iPhone 14,Electronics,Chandigarh Store,80000,39,3120000
2022-02-01,Samsung TV,Electronics,Delhi Store,50000,8,400000
2022-02-01,Samsung TV,Electronics,Mumbai Store,50000,21,1050000
2022-02-01,Samsung TV,Electronics,Chandigarh Store,50000,30,1500000
